Flight_ID,Flight_Number,Flight_Date,Day_of_Week,Airline,Alliance,Origin,Origin_Country,Destination,Destination_Country,Route,Flight_Distance_KM,Route_Category,Aircraft_Type,Aircraft_Capacity,Aircraft_Age_Years,Passengers,Load_Factor,Flight_Hours,Season,Demand_Level,Competition_Index,Weather_Disruption,On_Time_Performance,Delay_Minutes,Average_Ticket_Price,Ticket_Revenue,Ancillary_Revenue,Cargo_Revenue,Total_Revenue,Fuel_Price_Per_Liter,Fuel_Cost,Maintenance_Cost,Crew_Cost,Depreciation_Cost,Insurance_Cost,Airport_Fees,Catering_Cost,Handling_Cost,Navigation_Fees,Sales_Distribution_Cost,Passenger_Service_Cost,Overhead_Cost,Marketing_Cost,IT_Systems_Cost,Total_Cost,Profit,Profit_Margin,Profitable,Passenger_Satisfaction_Score,Market_Share_Pct
FL005667,AA9252,2024-08-19,Monday,American Airlines,OneWorld,JFK,USA,BOG,Colombia,JFK-BOG,4500,Medium Haul,Airbus A330-300,277,11.0,257,0.9286,6.3,Peak,High,5.0,0,86.9,4.0,864.72,222232.22,19738.74,15150.84,257121.8,0.6674675592710461,29739.01,14074.17,9497.49,20630.37,1338.52,5320.91,7782.55,4471.85,2701.19,20256.72,1510.16,24066.67,11442.35,752.18,153584.14,103537.66,40.27,1,8.6,26.4
FL005668,EK5698,2023-03-07,Tuesday,Emirates,Non-Aligned,DXB,UAE,JNB,South Africa,DXB-JNB,6400,Long Haul,Boeing 787-9,296,8.0,210,0.712,8.1,Normal,Medium,6.0,0,90.6,60.0,494.17,103776.66,9504.52,44153.15,157434.33,0.7246884082967765,39017.03,16139.47,12766.94,32591.1,2707.27,8268.04,12579.78,4983.39,2712.52,10349.86,3729.88,17001.47,3664.44,1276.99,167788.18,-10353.85,-6.58,0,8.4,15.5
FL005669,AA2589,2023-07-20,Thursday,American Airlines,OneWorld,JFK,USA,GRU,Brazil,JFK-GRU,9470,Long Haul,Boeing 777-300ER,396,16.0,310,0.7837,12.0,Peak,Medium,8.0,0,75.3,5.0,790.98,245202.46,20436.79,9937.96,275577.21,0.6046237731921918,63231.31,32235.25,21654.72,50093.32,4713.69,8521.94,,6589.49,5447.93,20942.03,3922.59,42364.27,5872.21,1596.99,285752.74,-10175.53,-3.69,0,8.3,15.3
FL005670,LH7489,2023-05-21,Sunday,Singapore Airlines,Star Alliance,SIN,Singapore,HKG,Hong Kong,SIN-HKG,2580,Medium Haul,Airbus A321,220,14.0,183,0.8351,4.1,Shoulder,Medium,2.0,0,82.0,1.0,487.04,89128.83,4821.31,11464.11,105414.25,,10338.35,3938.08,3316.92,8579.52,651.99,3649.78,4321.58,3006.91,1531.67,6558.44,3283.22,22609.72,5246.22,1003.17,78035.57,27378.68,25.97,1,9.2,13.1
FL005671,BA1781,2024-11-23,Saturday,British Airways,OneWorld,LHR,UK,CAI,Egypt,LHR-CAI,3520,Medium Haul,Boeing 787-9,296,10.0,180,0.6105,4.9,Normal,Low,9.0,0,81.4,0.0,234.72,42250.4,8049.13,4581.72,54881.25,0.7576817388741334,23780.91,8300.6,6644.08,34827.06,3205.18,5235.61,4079.16,4720.3,1837.56,2868.22,2547.34,34915.49,1440.62,1041.43,135443.56,-80562.31,-146.79,0,9.1,4.3
FL005672,BA7005,2023-05-02,Tuesday,British Airways,OneWorld,LHR,UK,CAI,Egypt,LHR-CAI,3520,Medium Haul,Airbus A330-300,277,18.0,254,0.9204,4.9,Shoulder,High,1.0,0,91.0,,640.3,162635.48,15298.77,11539.39,189473.64,0.6948568474696756,23686.09,11686.79,7520.67,18145.96,1859.43,4178.21,5876.81,4583.44,1733.8,8513.05,2714.65,18956.37,4509.15,1007.25,114971.67,74501.97,39.32,1,8.5,48.4
FL005673,AA4967,2022-06-13,Monday,American Airlines,OneWorld,JFK,USA,SIN,Singapore,JFK-SIN,15350,Long Haul,Boeing 777-300ER,396,19.0,384,0.9721,19.1,Peak,High,1.0,0,79.5,14.0,3805.52,1461321.46,14371.19,18778.28,1494470.93,0.7341944464577481,125742.84,52900.9,40887.0,53798.39,4596.96,7750.26,17454.34,4906.66,7534.65,88682.78,4344.58,32058.6,65430.25,2178.5,508266.71,986204.22,65.99,1,7.8,67.4
FL005674,AA4566,2023-10-04,Wednesday,American Airlines,OneWorld,JFK,USA,ORD,USA,JFK-ORD,1180,Short Haul,Airbus A320,180,8.0,125,0.6954,1.9,Shoulder,Medium,1.0,1,98.9,2.0,204.71,25588.68,4545.02,3462.01,33595.71,0.6382136644590461,3330.39,1275.04,1361.62,7501.39,543.73,2078.24,1020.5,2077.87,678.3,2491.91,1393.46,11272.42,888.57,301.42,36214.86,-2619.15,-7.8,0,8.6,12.5
FL005675,AF2935,2023-05-30,Tuesday,Air France,SkyTeam,CDG,France,BOG,Colombia,CDG-BOG,8620,Long Haul,Airbus A350-900,325,7.0,271,0.8339,11.0,Shoulder,Medium,,0,95.7,10.0,904.7,245173.08,19738.64,80932.47,345844.19,0.6202079050632724,43843.02,20338.9,18367.6,40634.93,3525.21,8705.04,15036.85,6491.0,5170.31,15513.6,3165.19,40098.18,5687.71,1681.77,228259.31,117584.88,34.0,1,8.2,7.9
FL005676,LH7333,2024-12-14,Saturday,Lufthansa,Star Alliance,FRA,Germany,LHR,UK,FRA-LHR,640,Short Haul,Airbus A321,220,6.0,210,0.9585,1.4,Peak,High,1.0,0,88.1,0.0,285.36,59924.56,10874.04,649.81,71448.41,0.7402515473038846,3257.89,1065.85,1218.15,8794.18,760.83,2101.26,1988.73,4608.43,337.4,4377.63,1309.16,26042.73,2797.18,1401.71,60061.13,11387.28,15.94,1,,74.9
FL005677,SQ7350,2022-03-15,Tuesday,Singapore Airlines,Star Alliance,SIN,Singapore,NRT,Japan,SIN-NRT,5320,Long Haul,Boeing 777-300ER,396,9.0,272,0.6877,7.3,Normal,Medium,9.0,0,82.6,0.0,567.38,154326.88,18772.65,80041.26,253140.79,,50391.33,17917.32,15796.47,53918.81,3944.34,7092.56,12567.6,4304.79,2554.37,7983.19,1849.21,32357.07,6570.45,1812.87,219060.38,34080.41,13.46,1,,20.6
FL005678,BA8231,2022-02-19,Saturday,British Airways,OneWorld,LHR,UK,CDG,France,LHR-CDG,340,Short Haul,Airbus A320,180,11.0,95,0.5296,1.6,Low,Low,6.0,0,79.6,7.0,47.78,4538.69,7003.99,3837.61,15380.29,0.700110065231339,3017.53,1294.8,1370.5,6924.47,603.56,2100.1,636.47,1187.34,185.41,362.96,593.51,12769.83,92.99,302.28,31441.75,-16061.46,-104.43,0,8.2,23.8
FL005679,DL8747,2024-10-14,Monday,Delta Air Lines,SkyTeam,ATL,USA,LIM,Peru,ATL-LIM,4900,Medium Haul,Boeing 787-9,296,6.0,246,0.8332,6.6,Shoulder,Medium,1.0,0,55.0,,854.7,210256.09,12580.82,22177.88,245014.79,0.58551033464832,25791.01,9312.7,12020.02,32087.32,2650.9,4273.06,5503.74,2832.74,2469.94,16185.04,4047.75,26484.63,7314.54,844.06,151817.45,93197.34,38.04,1,7.8,7.8
FL005680,LH5011,2024-05-24,Friday,Lufthansa,Star Alliance,FRA,Germany,MAD,Spain,FRA-MAD,1860,Medium Haul,Airbus A330-300,277,14.0,211,0.7637,3.0,Shoulder,Medium,5.0,0,66.2,15.0,216.2,45617.98,17359.3,9794.96,72772.24,0.7573500911315623,16109.87,6587.39,4737.01,18385.12,1712.12,4176.84,5537.23,,1040.69,3679.37,2673.77,34367.74,1246.32,1094.24,105380.8,-32608.56,-44.81,0,8.2,14.2
FL005681,EK1058,2023-02-26,Sunday,Emirates,Non-Aligned,DXB,UAE,MCT,Oman,DXB-MCT,390,Short Haul,Airbus A320,180,3.0,121,0.6759,1.6,Low,Medium,4.0,0,90.8,59.0,116.4,14084.95,7599.69,1100.23,22784.87,0.8465214179727149,3380.49,904.67,1452.51,6583.79,577.47,1809.48,1000.55,1419.25,199.94,741.13,1403.88,11537.57,791.37,814.43,32616.53,-9831.66,-43.15,0,8.5,12.5
FL005682,DL9187,2023-03-08,Wednesday,Delta Air Lines,SkyTeam,ATL,USA,BOG,Colombia,ATL-BOG,4070,Medium Haul,Airbus A330-300,277,15.0,204,0.7399,5.8,Normal,Medium,9.0,0,91.1,1.0,634.21,129378.71,6569.48,17081.89,153030.08,0.5701738695243339,22275.91,9403.87,10732.0,20202.37,1512.89,3535.04,5166.68,3807.17,1686.95,8423.64,1611.67,32262.76,6469.53,1226.17,128316.65,24713.43,16.15,1,8.4,6.8
FL005683,AF9708,2023-04-10,Monday,Air France,SkyTeam,CDG,France,MAD,Spain,CDG-MAD,1060,Medium Haul,Airbus A321,220,18.0,151,0.6892,1.9,Shoulder,Medium,9.0,0,91.9,1.0,276.6,41766.18,4949.28,1208.3,47923.76,0.7089192103651247,4050.72,2071.78,1770.21,8553.94,671.98,2350.12,1125.57,3143.62,502.5,2619.98,2643.32,20418.33,2219.78,539.81,52681.66,-4757.9,-9.93,0,,10.1
FL005684,SQ2180,2022-11-21,Monday,Singapore Airlines,Star Alliance,SIN,Singapore,NBO,Kenya,SIN-NBO,8280,Long Haul,Airbus A330-300,277,9.0,230,0.8311,10.4,Normal,Medium,9.0,0,56.9,0.0,716.27,164742.33,6869.2,55010.12,226621.65,0.7037157294234029,49680.01,18874.28,16277.06,19867.33,1333.41,6507.5,13792.9,5745.42,4561.6,8844.62,3912.55,32124.79,5398.53,1591.81,188511.81,38109.84,16.82,1,9.6,7.1
FL005685,QF5931,2024-12-29,Sunday,Qantas,OneWorld,SYD,Australia,ICN,South Korea,SYD-ICN,8300,Long Haul,Boeing 777-300ER,396,18.0,366,0.9245,10.5,Peak,High,8.0,0,65.0,4.0,1041.6,381223.97,19037.81,72036.36,472298.14,0.7217691843753625,69097.03,31732.59,24080.01,50142.04,5218.9,5040.44,23806.0,5557.1,4912.44,21783.26,3898.27,46564.06,17706.64,1807.83,311346.61,160951.53,34.08,1,8.5,17.2
FL005686,AF7383,2024-12-05,Thursday,Air France,SkyTeam,CDG,France,LAX,USA,CDG-LAX,9120,Long Haul,Boeing 777-300ER,396,19.0,339,0.8568,11.6,Peak,High,2.0,0,75.9,0.0,1418.8,480972.21,7551.04,33336.22,521859.47,0.8840609175213362,89148.37,34469.29,22423.5,52491.99,3945.45,9949.87,19087.01,4889.37,3889.07,24594.78,2881.28,37144.51,23459.73,1727.88,330102.1,191757.37,36.75,1,8.1,20.0
FL005687,SQ7178,2023-12-04,Monday,Singapore Airlines,Star Alliance,SIN,Singapore,BKK,Thailand,SIN-BKK,1430,Short Haul,Airbus A321,220,9.0,187,0.8506,2.6,Peak,High,2.0,0,76.9,3.0,653.19,122146.81,,3690.38,134522.17,0.685960998089126,5201.78,2446.24,2403.29,9047.22,757.7,2129.41,1613.19,3222.22,628.45,7780.11,1742.72,25896.48,4251.83,853.29,67973.93,66548.24,49.47,1,8.3,23.0
FL005688,EK1529,2024-10-08,Tuesday,Emirates,Non-Aligned,DXB,UAE,CAI,Egypt,DXB-CAI,2410,Medium Haul,Airbus A330-300,277,4.0,206,0.7457,3.1,Shoulder,Medium,7.0,0,92.1,0.0,328.48,67666.51,13135.07,9049.33,89850.91,0.7413730125944674,14804.01,5560.56,4776.86,19682.63,1495.42,4158.66,,3297.85,1326.4,3709.03,2354.37,25256.11,1800.38,1191.81,94912.17,-5061.26,-5.63,0,8.4,3.0
FL005689,DL8936,2023-08-18,Friday,Delta Air Lines,SkyTeam,ATL,USA,LHR,UK,ATL-LHR,7100,Long Haul,Boeing 777-300ER,396,12.0,304,0.7691,8.9,Peak,Medium,9.0,1,60.2,0.0,807.0,245326.97,14916.81,53130.34,313374.12,0.8563655345722936,67578.16,21718.36,18916.03,50477.33,4016.65,8805.59,16226.39,5626.36,3781.5,21010.4,4860.95,29036.61,14609.58,2010.53,268674.44,44699.68,14.26,1,8.9,15.9
FL005690,EK1557,2024-09-15,Sunday,Emirates,Non-Aligned,DXB,UAE,MCT,Oman,DXB-MCT,390,Short Haul,Boeing 737-800,189,6.0,175,0.9293,1.0,Shoulder,High,3.0,0,85.5,0.0,115.54,20219.75,8018.47,2542.72,30780.94,0.6977632235170609,1804.21,753.3,894.55,7037.65,593.94,1966.62,1232.61,4420.11,206.07,1655.9,1091.81,11437.44,610.88,919.02,34624.11,-3843.17,-12.49,0,8.6,40.8
FL005691,AF6292,2023-01-15,Sunday,Air France,SkyTeam,CDG,France,SIN,Singapore,CDG-SIN,10740,Long Haul,Airbus A350-900,325,4.0,231,0.7112,13.4,Low,Medium,5.0,0,67.8,8.0,625.79,144557.83,12308.62,27503.88,184370.33,0.7379643480036802,60895.57,18383.43,23083.46,40701.47,3151.19,6908.43,10744.44,5400.2,5186.13,9370.03,3410.19,17763.78,5038.51,1148.86,211185.69,-26815.36,-14.54,0,8.0,24.7
FL005692,DL8571,2023-04-27,Thursday,Delta Air Lines,SkyTeam,ATL,USA,NRT,Japan,ATL-NRT,11270,Long Haul,Boeing 787-9,296,15.0,183,0.6188,14.3,Shoulder,Low,7.0,0,78.9,0.0,730.9,133754.7,11801.84,73895.82,219452.36,0.6946354055866077,63493.19,26231.24,22469.04,30449.34,2731.15,8593.09,9562.5,3405.07,6257.43,10903.39,1951.61,35808.95,3345.84,718.61,225920.45,-6468.09,-2.95,0,8.2,13.8
FL005693,TK4758,2022-06-14,Tuesday,Turkish Airlines,Star Alliance,IST,Turkey,KUL,Malaysia,IST-KUL,8450,Long Haul,Airbus A350-900,325,10.0,226,0.6959,10.4,Peak,Medium,9.0,1,55.0,18.0,1085.54,245331.94,6525.64,10494.29,262351.87,0.651960306526418,40964.2,19388.8,14901.92,39856.08,3159.01,6085.79,12281.0,6329.42,4834.27,16321.98,3880.54,37844.32,8562.58,487.62,214897.53,47454.34,18.09,1,,9.6
FL005694,DL6457,2024-06-14,Friday,Delta Air Lines,SkyTeam,ATL,USA,SFO,USA,ATL-SFO,3440,Medium Haul,Boeing 787-9,296,17.0,253,0.8576,4.6,Peak,High,,0,84.6,12.0,656.1,165993.21,5729.26,6736.17,178458.64,0.8995710802643115,25354.35,6920.65,7409.93,34211.07,3307.44,4431.56,6560.89,5563.54,1293.23,12222.07,3286.05,36191.42,4332.05,1739.55,152823.8,25634.84,14.36,1,8.8,24.9
FL005695,EK5293,2023-11-19,Sunday,Emirates,Non-Aligned,DXB,UAE,CDG,France,DXB-CDG,5250,Long Haul,Boeing 777-300ER,396,11.0,313,0.7904,6.9,Normal,Medium,1.0,0,84.7,0.0,510.55,159802.28,21997.36,59125.45,240925.09,0.6738696589513701,37816.38,21652.41,12071.93,50473.82,4154.96,9659.45,13308.52,4277.33,2801.27,14458.22,2093.6,46466.61,4074.0,2090.29,225398.79,15526.3,6.44,1,8.3,7.6
FL005696,DL1034,2022-05-10,Tuesday,Delta Air Lines,SkyTeam,ATL,USA,CDG,France,ATL-CDG,7520,Long Haul,Airbus A350-900,325,12.0,307,0.9475,9.1,Shoulder,High,1.0,0,95.1,15.0,1219.7,374448.52,19423.39,64056.65,457928.56,0.6618105500833467,35120.16,16144.15,14542.43,37593.25,3724.53,8239.45,13687.15,7914.76,3773.37,21024.96,5119.23,39252.5,21027.91,875.74,228039.59,229888.97,50.2,1,8.3,18.0
FL005697,AF4217,2024-05-26,Sunday,Air France,SkyTeam,CDG,France,NRT,Japan,CDG-NRT,9720,Long Haul,Airbus A350-900,325,,228,0.7028,12.6,Shoulder,Medium,3.0,0,75.3,0.0,1179.28,268876.0,12630.46,,361155.53,,51558.23,27897.63,23777.64,40641.46,3019.82,8306.78,11228.95,,4192.7,25153.79,1153.42,30663.02,10952.89,1201.39,244559.2,116596.33,32.28,1,8.2,
FL005698,AF2096,2022-04-21,Thursday,Air France,SkyTeam,CDG,France,IST,Turkey,CDG-IST,2240,Medium Haul,Airbus A321,220,6.0,144,0.6577,2.9,Shoulder,Medium,4.0,0,,45.0,366.89,52832.3,,4609.33,62631.57,0.6042282212800192,5560.25,2223.71,2499.71,9354.63,774.38,4669.94,2928.03,2661.97,1164.0,4140.33,2467.48,18889.0,1680.66,487.7,59501.79,3129.78,5.0,1,9.1,26.2
FL005699,SQ1709,2024-11-21,Thursday,Singapore Airlines,Star Alliance,SIN,Singapore,MEL,Australia,SIN-MEL,6300,Long Haul,Airbus A380-800,517,,366,0.7096,8.2,Normal,Medium,7.0,0,71.4,77.0,596.13,218183.55,17849.08,35422.02,271454.65,0.8485359473979853,76963.93,23935.45,22625.12,68766.05,4986.23,9747.89,18170.13,8831.05,2897.17,18340.36,3403.93,53013.77,6190.92,966.38,318838.38,-47383.73,-17.46,0,7.7,6.1
FL005700,CX7732,2024-07-25,Thursday,Cathay Pacific,OneWorld,HKG,Hong Kong,SIN,Singapore,HKG-SIN,2580,Medium Haul,Airbus A330-300,277,15.0,277,1.0487,3.6,Peak,High,1.0,0,71.9,0.0,484.01,134070.54,12209.19,16272.29,162552.02,0.7635641763465864,18391.98,6652.64,6728.75,19983.61,1522.64,4496.8,7329.95,5299.43,1477.88,7527.37,4444.07,30987.17,6757.83,1023.08,122623.2,39928.82,24.56,1,8.1,42.6
FL005701,AA7260,2024-06-26,Wednesday,American Airlines,OneWorld,JFK,USA,SCL,Chile,JFK-SCL,8530,Long Haul,Airbus A350-900,325,9.0,320,0.9874,10.6,Peak,High,8.0,0,55.8,17.0,1253.99,401276.33,8739.47,33304.44,443320.24,0.7673597266760108,52643.51,16475.7,17345.96,42862.14,3910.93,8977.59,17926.34,7113.18,4734.82,24500.74,4168.17,36016.15,15102.27,656.37,252433.87,190886.37,43.06,1,8.5,13.3
FL005702,CX7777,2024-01-08,Monday,Cathay Pacific,OneWorld,HKG,Hong Kong,FRA,Germany,HKG-FRA,9190,Long Haul,Airbus A350-900,325,10.0,186,0.5749,11.4,Low,Low,8.0,0,89.5,44.0,762.72,141865.46,4986.66,56400.69,203252.81,0.7336842955299869,48916.08,22644.22,19589.12,42943.58,3524.49,8510.18,10416.39,4254.08,4429.16,13421.3,1861.04,24970.16,6975.88,517.04,212972.72,-9719.91,-4.78,0,7.8,5.9
FL005703,CX8795,2022-11-16,Wednesday,Cathay Pacific,OneWorld,HKG,Hong Kong,ORD,USA,HKG-ORD,12850,Long Haul,Boeing 787-9,296,18.0,194,0.6575,16.0,Normal,Medium,5.0,0,,0.0,1686.08,327100.45,5714.35,64239.89,397054.69,0.5905816700641316,57164.76,29738.85,23445.52,33143.01,2252.19,9185.58,9625.29,4035.98,7318.58,17881.42,1168.77,32388.89,19093.5,770.26,247212.6,149842.09,37.74,1,8.5,
FL005704,AF4843,2022-10-21,Friday,Air France,SkyTeam,CDG,France,ACC,Ghana,CDG-ACC,5220,Long Haul,Boeing 777-300ER,396,21.0,300,0.7597,6.8,Shoulder,Medium,5.0,0,61.8,0.0,529.28,158784.64,15583.06,59386.71,233754.41,0.6185800519211028,39045.14,19659.08,14490.1,51761.27,4615.9,7978.15,18123.0,4486.49,2715.41,12859.63,4778.77,43511.33,3651.12,1134.46,228809.85,4944.56,2.12,1,7.9,20.7
FL005705,CX7296,2022-02-15,Tuesday,Cathay Pacific,OneWorld,HKG,Hong Kong,BOM,India,HKG-BOM,4210,Medium Haul,Boeing 787-9,296,4.0,169,0.5739,5.7,Low,Low,8.0,0,91.1,0.0,289.86,48985.69,,16848.33,78737.52,0.7117644733347077,28361.4,9368.18,8541.78,34613.36,2886.99,4707.69,,3176.52,2145.15,4747.33,2731.73,20776.11,2556.92,801.47,129840.52,-51103.0,-64.9,0,7.7,10.9
FL005706,BA4390,2022-03-05,Saturday,British Airways,OneWorld,LHR,UK,IST,Turkey,LHR-IST,2510,Medium Haul,Boeing 767-300ER,218,9.0,113,0.5191,4.2,Normal,Low,8.0,0,82.5,44.0,219.68,24823.8,3043.75,,37942.17,0.7329374394166728,18849.41,6790.49,5253.28,13864.2,1224.41,4576.77,2733.63,1700.22,1226.69,1315.59,1104.09,11310.01,1446.87,773.98,72169.64,-34227.47,-90.21,0,7.7,12.3
FL005707,AF4299,2024-09-05,Thursday,Air France,SkyTeam,CDG,France,NBO,Kenya,CDG-NBO,6310,Long Haul,Boeing 787-9,296,17.0,252,0.8525,8.1,Shoulder,High,4.0,0,,27.0,477.15,120240.65,6435.34,63537.62,190213.61,0.7747778056785483,43473.78,16755.77,12796.41,32532.73,2220.54,8973.79,15313.94,4217.25,3593.05,10709.78,4145.88,24207.4,6428.19,1199.02,186567.53,3646.08,1.92,1,8.5,6.2
FL005708,SQ7919,2022-09-06,Tuesday,Singapore Airlines,Star Alliance,SIN,Singapore,FRA,Germany,SIN-FRA,10240,Long Haul,Airbus A380-800,517,10.0,444,0.8607,13.3,Shoulder,High,3.0,0,,53.0,1270.85,564256.97,25800.6,48650.3,638707.87,0.8863115478997483,141964.73,51202.08,32886.97,63102.94,6099.92,9522.57,24986.59,9638.22,4400.11,43333.59,2555.15,40991.65,27266.51,2681.93,460632.96,178074.91,27.88,1,8.3,37.2
FL005709,EK8743,2023-07-26,Wednesday,Emirates,Non-Aligned,DXB,UAE,LOS,Nigeria,DXB-LOS,6130,Long Haul,Boeing 777-300ER,396,11.0,368,0.931,8.0,Peak,High,2.0,0,81.9,33.0,869.44,319952.5,14573.86,77638.56,412164.92,0.7601447522104399,57780.59,18674.23,17024.51,55392.31,4959.18,7874.96,18171.33,7564.01,2985.53,18156.16,5688.3,23620.82,6953.52,2198.46,247043.91,165121.01,40.06,1,7.2,22.0
FL005710,TK5164,2022-02-14,Monday,Turkish Airlines,Star Alliance,IST,Turkey,BOM,India,IST-BOM,4990,Medium Haul,Airbus A321,220,13.0,111,0.506,6.6,Low,Low,5.0,0,88.1,20.0,456.79,50704.24,3108.56,9279.09,63091.89,0.7965236415128664,16189.02,6720.44,6215.76,9555.56,921.7,3683.58,2630.73,2750.26,2125.91,3961.01,1785.41,26304.0,1669.6,312.19,84825.17,-21733.28,-34.45,0,8.4,21.5
FL005711,BA4782,2022-08-07,Sunday,British Airways,OneWorld,LHR,UK,MAN,UK,LHR-MAN,280,Short Haul,Boeing 737-800,189,12.0,183,0.9691,1.0,Peak,High,8.0,0,87.2,0.0,62.27,11394.67,13061.02,,26906.6,0.7447971148824173,2150.68,992.24,766.47,7534.97,686.36,1803.17,1707.56,3924.68,145.32,782.96,1327.33,21138.51,296.72,1183.67,44440.64,-17534.04,-65.17,0,8.7,6.4
FL005712,AA9170,2022-08-20,Saturday,American Airlines,OneWorld,JFK,USA,AMS,Netherlands,JFK-AMS,5860,Long Haul,Boeing 777-300ER,396,,349,0.8833,7.7,Peak,High,8.0,0,79.9,20.0,,295557.13,,16798.59,341726.55,0.6806905965021991,45444.61,17202.8,15671.22,53404.71,5119.85,6935.33,16829.98,4537.32,2815.33,24206.51,2990.16,20521.35,6409.16,2190.59,224278.92,117447.63,34.37,1,8.3,22.5
FL005713,EK2317,2023-11-01,Wednesday,Emirates,Non-Aligned,DXB,UAE,IST,Turkey,DXB-IST,2580,Medium Haul,Boeing 767-300ER,218,16.0,161,0.7419,3.7,Normal,Medium,1.0,0,80.7,0.0,345.86,55682.76,,21547.51,90750.83,0.5323376251944493,11614.42,6456.66,5833.47,15099.06,1419.4,4592.47,3972.44,2694.75,1372.17,5083.31,1785.07,15784.97,2664.28,541.96,78914.43,11836.4,13.04,1,,47.2
FL005714,AF1073,2023-08-15,Tuesday,Air France,SkyTeam,CDG,France,JFK,USA,CDG-JFK,5840,Long Haul,Boeing 777-300ER,396,,365,0.924,7.8,Peak,High,5.0,0,69.4,0.0,650.05,237268.17,13656.56,,284654.45,0.5637952040405259,39316.15,21110.3,17284.03,50084.64,4700.25,5584.19,,6346.15,3295.3,13779.69,3976.71,38902.39,5794.19,873.74,232054.56,52599.89,18.48,1,8.7,12.5
FL005715,LH3278,2022-04-22,Friday,Lufthansa,Star Alliance,FRA,Germany,CDG,France,FRA-CDG,480,Short Haul,Boeing 737-800,189,8.0,157,0.8339,1.1,Shoulder,Medium,4.0,0,77.0,15.0,88.36,13871.77,10236.52,1906.68,26014.97,0.7788382744814013,2450.28,813.82,879.85,7283.22,612.42,1649.12,,2919.79,306.32,1336.35,1204.23,15390.63,369.54,471.87,36868.27,-10853.3,-41.72,0,8.2,19.1
FL005716,EK3774,2022-06-17,Friday,Emirates,Non-Aligned,DXB,UAE,BLR,India,DXB-BLR,2470,Medium Haul,Airbus A321,220,14.0,189,0.8636,3.8,Peak,High,7.0,0,71.8,0.0,602.78,113924.53,6541.45,16197.12,136663.1,0.7603151325899433,8654.3,3290.4,3801.82,8996.73,782.33,4432.98,4279.93,,1411.93,9975.76,1589.77,21166.39,5679.83,434.23,78950.11,57712.99,42.23,1,9.0,16.2
FL005717,DL5962,2023-09-03,Sunday,Delta Air Lines,SkyTeam,ATL,USA,LIM,Peru,ATL-LIM,4900,Medium Haul,Airbus A330-300,277,13.0,236,0.8522,6.5,Shoulder,High,5.0,0,86.8,10.0,918.1,216672.67,12461.05,16720.33,245854.05,,28464.13,12893.38,11582.02,19473.14,1716.45,4269.7,7048.17,4151.71,2330.63,18806.73,1826.8,17536.74,5116.43,1100.32,136316.35,109537.7,44.55,1,7.9,6.7
FL005718,CX9509,2024-04-14,Sunday,Cathay Pacific,OneWorld,HKG,Hong Kong,PEK,China,HKG-PEK,1970,Medium Haul,Airbus A330-300,277,10.0,194,0.7023,3.3,Shoulder,Medium,5.0,0,69.3,0.0,291.65,56580.64,12519.11,11962.68,81062.43,,15938.71,5642.8,4827.78,20462.17,1426.49,3162.93,4676.8,4090.26,665.22,5003.12,3296.09,30885.44,1831.81,398.02,102307.64,-21245.21,-26.21,0,8.2,25.5
FL005719,DL5541,2023-10-24,Tuesday,Delta Air Lines,SkyTeam,ATL,USA,ORD,USA,ATL-ORD,1140,Short Haul,Airbus A320,180,13.0,128,0.7158,2.2,Shoulder,Medium,9.0,0,78.3,15.0,250.08,32009.76,8110.42,2031.72,42151.9,0.8046107430122197,4586.19,1791.75,1944.01,6914.15,617.67,2079.31,1152.45,2186.73,570.98,3140.4,762.03,15395.56,878.18,608.07,42627.48,-475.58,-1.13,0,9.0,
FL005720,BA2105,2024-05-07,Tuesday,British Airways,OneWorld,LHR,UK,LAX,USA,LHR-LAX,8750,Long Haul,Boeing 777-300ER,396,16.0,281,0.7107,11.1,Shoulder,Medium,8.0,0,87.8,39.0,662.96,186290.97,18316.03,50192.49,254799.49,0.7040241199156096,69737.62,30120.23,22383.05,52989.16,4677.95,8761.48,15261.89,6207.89,5017.77,11848.84,4317.88,49101.01,4235.78,1902.51,286563.06,-31763.57,-12.47,0,7.7,19.7
FL005721,CX6940,2022-11-12,Saturday,Cathay Pacific,OneWorld,HKG,Hong Kong,BOM,India,HKG-BOM,4210,Medium Haul,Boeing 767-300ER,218,8.0,170,0.7804,5.9,Normal,Medium,2.0,0,82.3,12.0,849.97,144494.75,7079.32,21970.48,173544.55,0.7545286256059559,24867.7,8646.9,9475.93,14308.34,1160.68,5248.63,4100.46,2906.93,2507.39,9672.29,1399.39,15766.53,6641.78,502.66,107205.61,66338.94,38.23,1,9.3,24.7
FL005722,BA7110,2022-03-29,Tuesday,British Airways,OneWorld,LHR,UK,GRU,Brazil,LHR-GRU,9460,Long Haul,Boeing 777-300ER,396,4.0,312,0.7897,11.9,Normal,Medium,3.0,0,86.4,3.0,1302.06,406243.67,19043.65,79135.99,504423.31,0.6835136321845655,72105.87,26397.2,24294.65,48171.34,4128.67,7194.39,16141.68,5970.29,4231.31,29893.22,3846.77,41188.53,13807.79,1275.79,298647.5,205775.81,40.79,1,8.6,35.7
